Invoice Date,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Invoice ID,Retailer ID
2021-06-12,Women's Street Footwear,45,81,3645,1713,47,Online,97446433,2788
2021-06-12,Women's Athletic Footwear,47,90,4230,1904,45,Online,96725220,2788
2021-06-12,Men's Apparel,58,81,4698,2349,50,Online,49161243,2788
2021-06-12,Women's Apparel,62,117,7254,3772,52,Online,13010523,2788
2021-07-10,Men's Street Footwear,54,182,9828,5602,57,Online,43395865,2788
2021-07-10,Men's Athletic Footwear,51,115,5865,3284,56,Online,78942842,2788
2021-07-10,Women's Street Footwear,46,98,4508,2164,48,Online,21166838,2788
2021-07-10,Women's Athletic Footwear,46,90,4140,2029,49,Online,86279447,2788
2021-07-10,Men's Apparel,54,94,5076,2386,47,Online,20121919,2788
2021-07-10,Women's Apparel,61,125,7625,3965,52,Online,25961996,2788
2021-08-11,Men's Street Footwear,58,176,10208,6125,60,Online,13717667,2788
2021-08-11,Men's Athletic Footwear,53,106,5618,3315,59,Online,98003198,2788
2021-08-11,Women's Street Footwear,48,105,5040,2318,46,Online,37906342,2788
2021-08-11,Women's Athletic Footwear,49,68,3332,1566,47,Online,28720955,2788
2021-08-11,Men's Apparel,57,65,3705,1815,49,Online,28255966,2788
2021-08-11,Women's Apparel,61,104,6344,3235,51,Online,79112369,2788
2021-09-10,Men's Street Footwear,56,137,7672,4373,57,Online,97479615,2788
2021-09-10,Men's Athletic Footwear,50,85,4250,2550,60,Online,26278642,2788
2021-09-10,Women's Street Footwear,46,56,2576,1288,50,Online,83760888,2788
2021-09-10,Women's Athletic Footwear,45,52,2340,1147,49,Online,14378644,2788
2021-09-10,Men's Apparel,58,50,2900,1363,47,Online,20423312,2788
2021-09-10,Women's Apparel,59,78,4602,2531,55,Online,18365164,2788
2021-10-12,Men's Street Footwear,62,133,8246,4948,60,Online,87578046,2788
2021-10-12,Men's Athletic Footwear,54,75,4050,2390,59,Online,21314538,2788
2021-10-12,Women's Street Footwear,59,54,3186,1593,50,Online,83819574,2788
2021-10-12,Women's Athletic Footwear,55,46,2530,1214,48,Online,15807438,2788
2021-10-12,Men's Apparel,66,51,3366,1616,48,Online,72386541,2788
2021-10-12,Women's Apparel,71,81,5751,3048,53,Online,46609415,3199
2021-11-11,Men's Street Footwear,64,126,8064,4838,60,Online,61292621,3199
2021-11-11,Men's Athletic Footwear,55,81,4455,2584,58,Online,84467589,3199
2021-11-11,Women's Street Footwear,57,96,5472,2627,48,Online,60605515,3199
2021-11-11,Women's Athletic Footwear,55,75,4125,2063,50,Online,16736428,2788
2021-11-11,Men's Apparel,67,80,5360,2680,50,Online,60472230,2788
2021-11-11,Women's Apparel,70,94,6580,3487,53,Online,54038872,2788
2021-12-10,Men's Street Footwear,64,168,10752,6451,60,Online,95791136,2788
2021-12-10,Men's Athletic Footwear,55,100,5500,3025,55,Online,37806049,2788
2021-12-10,Women's Street Footwear,55,113,6215,2921,47,Online,86575091,2788
2021-12-10,Women's Athletic Footwear,56,81,4536,2041,45,Online,45692295,2788
2021-12-10,Men's Apparel,67,81,5427,2605,48,Online,75174128,2788
2021-12-10,Women's Apparel,68,106,7208,3748,52,Online,35165538,2788
2021-01-21,Men's Street Footwear,49,131,6419,3530,55,Online,80373475,2788
2021-01-21,Men's Athletic Footwear,45,91,4095,2170,53,Online,44963256,2788
2021-01-21,Women's Street Footwear,38,81,3078,1385,45,Online,93627784,2788
2021-01-21,Women's Athletic Footwear,43,46,1978,791,40,Online,38504905,2788
2021-01-21,Men's Apparel,59,56,3304,1454,44,Online,83991727,2788
2021-01-21,Women's Apparel,49,88,4312,1940,45,Online,87202779,2788
2021-02-19,Men's Street Footwear,49,180,8820,4675,53,Online,30280399,2788
2021-02-19,Men's Athletic Footwear,45,75,3375,1721,51,Online,33584543,2788
2021-02-19,Women's Street Footwear,39,90,3510,1544,44,Online,43531847,2788
2021-02-19,Women's Athletic Footwear,42,58,2436,1047,43,Online,36242001,2788
2021-02-19,Men's Apparel,56,83,4648,1999,43,Online,65966570,2788
2021-02-19,Women's Apparel,46,98,4508,2164,48,Online,64984810,2788
2021-03-17,Men's Street Footwear,49,165,8085,4043,50,Online,84777312,2788
2021-03-17,Men's Athletic Footwear,49,69,3381,1724,51,Online,67920508,2788
2021-03-17,Women's Street Footwear,38,75,2850,1169,41,Online,92847582,2788
2021-03-17,Women's Athletic Footwear,44,38,1672,702,42,Online,25698491,2788
2021-03-17,Men's Apparel,58,60,3480,1566,45,Online,83070825,2788
2021-03-17,Women's Apparel,45,75,3375,1586,47,Online,10174959,2788
2021-04-18,Men's Street Footwear,48,154,7392,3918,53,Online,90100686,2788
2021-04-18,Men's Athletic Footwear,49,68,3332,1833,55,Online,99432491,2788
2021-04-18,Women's Street Footwear,38,73,2774,1221,44,Online,69195560,2788
2021-04-18,Women's Athletic Footwear,44,49,2156,884,41,Online,50930891,2788
2021-04-18,Men's Apparel,57,53,3021,1359,45,Online,24487677,2788
2021-04-18,Women's Apparel,46,98,4508,2074,46,Online,87533556,2788
2021-05-17,Men's Street Footwear,64,173,11072,5868,53,Online,89670393,2788
2021-05-17,Men's Athletic Footwear,54,87,4698,2537,54,Online,56966270,2788
2021-05-17,Women's Street Footwear,51,98,4998,2099,42,Online,32869901,2788
2021-05-17,Women's Athletic Footwear,52,80,4160,1664,40,Online,93413550,2788
2021-05-17,Men's Apparel,63,78,4914,2211,45,Online,30169730,2788
2021-05-17,Women's Apparel,65,115,7475,3439,46,Online,36149184,2788
2021-06-19,Men's Street Footwear,59,169,9971,5285,53,Online,39436452,2788
2021-06-19,Men's Athletic Footwear,56,123,6888,3513,51,Online,63670539,2788
2021-06-19,Women's Street Footwear,53,88,4664,2052,44,Online,38716541,2788
2021-06-19,Women's Athletic Footwear,52,91,4732,1987,42,Online,16558919,2788
2021-06-19,Men's Apparel,60,94,5640,2425,43,Online,66394812,2788
2021-06-19,Women's Apparel,66,138,9108,4281,47,Online,95546497,2788
2021-07-17,Men's Street Footwear,64,196,12544,6648,53,Online,77462725,2788
2021-07-17,Men's Athletic Footwear,55,131,7205,3603,50,Online,30452220,2788
2021-07-17,Women's Street Footwear,54,109,5886,2413,41,Online,78822011,2788
2021-07-17,Women's Athletic Footwear,53,85,4505,1982,44,Online,35448499,2788
2021-07-17,Men's Apparel,60,102,6120,2509,41,Online,95714290,2788
2021-07-17,Women's Apparel,64,137,8768,4296,49,Online,65424981,2788
2021-08-18,Men's Street Footwear,60,196,11760,5998,51,Online,29152911,2788
2021-08-18,Men's Athletic Footwear,58,135,7830,4228,54,Online,53441196,2788
2021-08-18,Women's Street Footwear,52,105,5460,2457,45,Online,92133299,2788
2021-08-18,Women's Athletic Footwear,51,72,3672,1542,42,Online,20409822,2788
2021-08-18,Men's Apparel,59,73,4307,1938,45,Online,47080059,2788
2021-08-18,Women's Apparel,64,106,6784,3188,47,Online,25536427,2788
2021-09-17,Men's Street Footwear,59,154,9086,4725,52,Online,35664907,2788
2021-09-17,Men's Athletic Footwear,54,95,5130,2668,52,Online,97165288,2788
2021-09-17,Women's Street Footwear,52,75,3900,1677,43,Online,53080420,2788
2021-09-17,Women's Athletic Footwear,53,56,2968,1247,42,Online,25754275,2788
2021-09-17,Men's Apparel,64,63,4032,1734,43,Online,87653394,2788
2021-09-17,Women's Apparel,68,98,6664,3065,46,Online,12192268,2788
2021-10-19,Men's Street Footwear,64,119,7616,4036,53,Online,36808609,3004
2021-10-19,Men's Athletic Footwear,62,84,5208,2760,53,Online,47610170,3004
2021-10-19,Women's Street Footwear,59,54,3186,1402,44,Online,27173438,3004
2021-10-19,Women's Athletic Footwear,62,47,2914,1253,43,Online,95114406,3004
2021-10-19,Men's Apparel,71,46,3266,1404,43,Online,93175027,3004
2021-10-19,Women's Apparel,72,81,5832,2799,48,Online,31788131,3004
2021-11-18,Men's Street Footwear,68,117,7956,4217,53,Online,22578794,3004
2021-11-18,Men's Athletic Footwear,62,98,6076,3160,52,Online,38155087,3004
2021-11-18,Women's Street Footwear,63,104,6552,2948,45,Online,32459815,3004
2021-11-18,Women's Athletic Footwear,64,85,5440,2176,40,Online,84473296,3004
2021-11-18,Men's Apparel,71,81,5751,2415,42,Online,66799319,3004
2021-11-18,Women's Apparel,78,116,9048,4253,47,Online,46697252,3004
2021-12-17,Men's Street Footwear,71,169,11999,6599,55,Online,88576630,3004
2021-12-17,Men's Athletic Footwear,59,115,6785,3732,55,Online,38399180,3004
2021-12-17,Women's Street Footwear,62,108,6696,2812,42,Online,84258331,3004
2021-12-17,Women's Athletic Footwear,62,88,5456,2401,44,Online,35744158,3004
2021-12-17,Men's Apparel,74,105,7770,3341,43,Online,23369156,3004
2021-12-17,Women's Apparel,74,117,8658,4242,49,Online,29187995,3004
2021-01-24,Men's Street Footwear,52,145,7540,3468,46,Online,27017668,3004
2021-01-24,Men's Athletic Footwear,50,84,4200,1974,47,Online,20192032,3004
2021-01-24,Women's Street Footwear,44,90,3960,1386,35,Online,44995600,3004
2021-01-24,Women's Athletic Footwear,49,39,1911,707,37,Online,60141811,3004
2021-01-24,Men's Apparel,60,54,3240,1199,37,Online,29827051,3004
2021-01-24,Women's Apparel,54,78,4212,1895,45,Online,66572956,3004
2021-02-22,Men's Street Footwear,52,173,8996,4048,45,Online,26819493,3004
2021-02-22,Men's Athletic Footwear,53,59,3127,1438,46,Online,39417713,3004
2021-02-22,Women's Street Footwear,43,83,3569,1428,40,Online,27149718,3004
2020-01-01,Men's Street Footwear,34,384,13056,6789,52,Outlet,45913889,3004
2020-01-02,Men's Athletic Footwear,36,320,11520,4032,35,Outlet,30254572,3004
2020-01-03,Women's Street Footwear,32,350,11200,4144,37,Outlet,74958529,3004
2020-01-04,Women's Athletic Footwear,36,281,10116,3743,37,Outlet,37184045,3004
2020-01-05,Men's Apparel,43,306,13158,4868,37,Outlet,12030625,3004
2020-01-06,Women's Apparel,38,330,12540,4013,32,Outlet,39124138,3004
2020-01-07,Men's Street Footwear,33,388,12804,6658,52,Outlet,65173484,3004
2020-01-08,Men's Athletic Footwear,39,315,12285,4054,33,Outlet,42925589,3004
2020-01-21,Women's Street Footwear,32,323,10336,3928,38,Outlet,25950977,3004
2020-01-22,Women's Athletic Footwear,32,248,7936,3016,38,Outlet,12902756,3004
2020-01-23,Men's Apparel,43,306,13158,4605,35,Outlet,22696726,3004
2020-01-24,Women's Apparel,36,350,12600,3654,29,Outlet,35543255,3004
2020-01-25,Men's Street Footwear,40,390,15600,8112,52,Outlet,81476841,3004
2020-01-26,Men's Athletic Footwear,35,315,11025,3969,36,Outlet,35041295,3004
2020-01-27,Women's Street Footwear,27,314,8478,3476,41,Outlet,34439350,3004
2020-01-28,Women's Athletic Footwear,31,240,7440,2976,40,Outlet,26778080,3004
2020-01-29,Men's Apparel,43,289,12427,3977,32,Outlet,36879539,3004
2020-01-30,Women's Apparel,36,323,11628,3140,27,Outlet,79232075,3004
2020-01-31,Men's Street Footwear,33,372,12276,6629,54,Outlet,83225817,3004
2020-02-01,Men's Athletic Footwear,35,315,11025,3638,33,Outlet,67729079,3004
2020-02-02,Women's Street Footwear,28,315,8820,3352,38,Outlet,81780146,3004
2020-02-03,Women's Athletic Footwear,31,289,8959,3315,37,Outlet,16504086,3004
2020-02-04,Men's Apparel,44,281,12364,4451,36,Outlet,87300929,3004
2020-02-05,Women's Apparel,39,333,12987,3506,27,Outlet,34833155,3004
2020-02-06,Men's Street Footwear,44,366,16104,8374,52,Outlet,27605952,3004
2020-02-07,Men's Athletic Footwear,37,296,10952,3833,35,Outlet,81448366,3004
2020-02-08,Women's Street Footwear,36,288,10368,4355,42,Outlet,65751799,3004
2020-02-09,Women's Athletic Footwear,33,289,9537,3815,40,Outlet,23850684,3004
2020-02-10,Men's Apparel,47,280,13160,4606,35,Outlet,92972716,3004
2020-03-03,Women's Apparel,44,320,14080,4083,29,Outlet,92434336,3004
2020-03-04,Men's Street Footwear,47,400,18800,9776,52,Outlet,19220296,3004
2020-03-05,Men's Athletic Footwear,41,340,13940,4740,34,Outlet,65413869,3004
2020-03-06,Women's Street Footwear,37,296,10952,4490,41,Outlet,51014106,3004
2020-03-07,Women's Athletic Footwear,38,297,11286,4289,38,Outlet,72173388,3004
2020-03-08,Men's Apparel,45,288,12960,4406,34,Outlet,52408749,3004
2020-03-09,Women's Apparel,46,347,15962,5108,32,Outlet,77464593,3004
2020-03-10,Men's Street Footwear,44,434,19096,9930,52,Outlet,37734792,3004
2020-03-11,Men's Athletic Footwear,41,318,13038,4824,37,Outlet,97393004,3004
2020-03-12,Women's Street Footwear,35,295,10325,4337,42,Outlet,33301258,3004
2020-03-13,Women's Athletic Footwear,35,270,9450,3497,37,Outlet,78055667,3004
2020-03-14,Men's Apparel,46,278,12788,4348,34,Outlet,51066095,3004
2020-03-15,Women's Apparel,47,352,16544,4467,27,Outlet,77359911,3004
2020-03-16,Men's Street Footwear,41,375,15375,7995,52,Outlet,11040712,3004
2020-03-17,Men's Athletic Footwear,37,359,13283,4516,34,Outlet,25800632,3004
2020-03-18,Women's Street Footwear,37,314,11618,4299,37,Outlet,81431967,3004
2020-03-31,Women's Athletic Footwear,40,324,12960,5184,40,Outlet,89447592,3004
2020-04-17,Men's Apparel,43,279,11997,3959,33,Outlet,72828821,7802
2020-04-18,Women's Apparel,48,355,17040,5112,30,Outlet,29445826,7802
2020-04-19,Men's Street Footwear,39,408,15912,8752,55,Outlet,86431967,7802
2020-04-20,Men's Athletic Footwear,43,350,15050,4967,33,Outlet,51574630,7802
2020-04-21,Women's Street Footwear,36,315,11340,4423,39,Outlet,88825982,7802
2020-04-22,Women's Athletic Footwear,34,306,10404,4058,39,Outlet,15566363,7802
2020-04-23,Men's Apparel,44,315,13860,5128,37,Outlet,48290407,7802
2020-04-24,Women's Apparel,45,350,15750,4725,30,Outlet,42701544,7802
2020-04-25,Men's Apparel,51,289,14739,4716,32,Outlet,97259450,7802
2020-04-26,Women's Apparel,50,330,16500,4620,28,Outlet,69066884,7802
2020-04-27,Men's Street Footwear,46,403,18538,10381,56,Outlet,26729191,7802
2020-04-28,Men's Athletic Footwear,40,312,12480,4493,36,Outlet,83755355,7802
2020-04-29,Women's Street Footwear,43,294,12642,5310,42,Outlet,57267791,7802
2020-04-30,Women's Athletic Footwear,41,270,11070,4096,37,Outlet,46106181,7802
2020-05-01,Men's Apparel,47,280,13160,4738,36,Outlet,48999624,7802
2020-05-02,Women's Apparel,53,322,17066,4778,28,Outlet,34049390,7802
2020-05-03,Men's Street Footwear,48,420,20160,11290,56,Outlet,58538576,7802
2020-05-04,Men's Athletic Footwear,43,310,13330,4666,35,Outlet,81647110,7802
2020-05-05,Women's Street Footwear,42,333,13986,5594,40,Outlet,65111748,7802
2020-05-06,Women's Athletic Footwear,41,306,12546,5018,40,Outlet,86419485,7802
2020-05-07,Men's Apparel,48,279,13392,4955,37,Outlet,93513422,7802
2020-07-18,Women's Apparel,48,340,16320,4896,30,Outlet,90892385,7802
2020-07-19,Men's Street Footwear,20,270,5400,2106,39,Outlet,59707698,2164
2020-07-20,Men's Athletic Footwear,26,270,7020,2597,37,Outlet,70544151,2164
2020-07-21,Women's Street Footwear,27,238,6426,2506,39,Outlet,36967050,2164
2020-07-22,Women's Athletic Footwear,27,210,5670,2948,52,Outlet,72645673,2164
2020-07-23,Men's Apparel,26,176,4576,1556,34,Outlet,34075396,2164
2020-07-24,Women's Apparel,25,224,5600,3136,56,Outlet,70621126,2164
2020-07-25,Men's Street Footwear,20,255,5100,2091,41,Outlet,74803303,2164
2020-07-26,Men's Athletic Footwear,23,289,6647,2792,42,Outlet,97094642,2164
2020-07-27,Women's Street Footwear,27,236,6372,2613,41,Outlet,50771485,2164
2020-07-28,Women's Athletic Footwear,26,213,5538,2769,50,Outlet,53264500,2164
2020-07-29,Men's Apparel,28,160,4480,1478,33,Outlet,99637988,2164
2020-07-30,Women's Apparel,26,231,6006,3303,55,Outlet,57302737,2164
2020-07-31,Men's Street Footwear,20,306,6120,2570,42,Outlet,58665280,2164
2020-08-01,Men's Athletic Footwear,30,263,7890,3077,39,Outlet,44411814,2164
2020-08-02,Women's Street Footwear,23,224,5152,2164,42,Outlet,65835645,2164
2020-08-03,Women's Athletic Footwear,30,204,6120,2938,48,Outlet,72055666,2164
2020-08-04,Men's Apparel,35,155,5425,1736,32,Outlet,17776149,2164
2020-08-05,Women's Apparel,29,228,6612,3637,55,Outlet,65777143,2164
2020-08-06,Men's Street Footwear,23,306,7038,2604,37,Outlet,75024413,2164
2020-08-07,Men's Athletic Footwear,29,306,8874,3638,41,Outlet,81190589,2164
2020-08-08,Women's Street Footwear,24,232,5568,2060,37,Outlet,52006932,2164
2020-08-09,Women's Athletic Footwear,28,213,5964,2863,48,Outlet,51014055,2164
2020-08-10,Men's Apparel,34,179,6086,2069,34,Outlet,81381546,7802
2020-08-11,Women's Apparel,27,272,7344,4039,55,Outlet,72779669,7802
2020-08-12,Men's Street Footwear,24,315,7560,2948,39,Outlet,92528811,7802
2020-08-13,Men's Athletic Footwear,30,287,8610,3616,42,Outlet,27108443,7802
2020-08-14,Women's Street Footwear,23,240,5520,2042,37,Outlet,19705575,7802
2020-08-15,Women's Athletic Footwear,31,245,7595,3873,51,Outlet,29360062,7802
2020-08-16,Men's Apparel,35,180,6300,2205,35,Outlet,36178071,7802
2020-08-17,Women's Apparel,32,295,9440,5381,57,Outlet,90552993,7802
2020-08-18,Men's Street Footwear,28,295,8260,3387,41,Outlet,54091672,7802
2020-08-19,Men's Athletic Footwear,33,323,10659,4477,42,Outlet,96886520,7802
2020-08-20,Women's Street Footwear,27,264,7128,2851,40,Outlet,79930169,7802
2020-08-21,Women's Athletic Footwear,26,263,6838,3282,48,Outlet,64236820,7802
2020-08-22,Men's Apparel,29,221,6409,2051,32,Outlet,85450728,7802
2020-08-23,Women's Apparel,38,350,13300,7581,57,Outlet,24606250,7802
2020-08-24,Men's Street Footwear,29,295,8555,3422,40,Outlet,36873187,7802
2020-08-25,Men's Athletic Footwear,32,285,9120,3830,42,Outlet,23387411,7802
2020-08-26,Women's Street Footwear,29,374,10846,4447,41,Outlet,88690017,7802
2020-08-27,Women's Athletic Footwear,28,224,6272,3261,52,Outlet,96995490,7802
2020-08-28,Men's Apparel,33,217,7161,2578,36,Outlet,54646349,7802
2020-08-29,Women's Apparel,36,302,10872,5653,52,Outlet,77730190,7802
2020-08-30,Men's Street Footwear,27,305,8235,3047,37,Outlet,18239893,7802
2020-08-31,Men's Athletic Footwear,33,305,10065,3825,38,Outlet,23519837,7802
2020-09-01,Women's Street Footwear,29,374,10846,4447,41,Outlet,69478368,7802
2020-09-02,Women's Athletic Footwear,30,215,6450,3096,48,Outlet,36755338,7802
2020-09-03,Men's Apparel,35,228,7980,2713,34,Outlet,32644087,7802
2020-09-04,Women's Apparel,39,270,10530,5686,54,Outlet,23807419,7802
2020-09-05,Men's Street Footwear,33,264,8712,3659,42,Outlet,46747767,7802
2020-09-06,Men's Athletic Footwear,32,255,8160,3019,37,Outlet,11754662,7802
2020-09-07,Women's Street Footwear,36,315,11340,4309,38,Outlet,83629719,7802
2020-09-08,Women's Athletic Footwear,37,200,7400,3700,50,Outlet,49356928,7802
2020-09-09,Men's Apparel,36,206,7416,2670,36,Outlet,23967288,7802
2020-09-10,Women's Apparel,42,298,12516,7134,57,Outlet,85424040,7802
2020-09-11,Men's Street Footwear,31,272,8432,3288,39,Outlet,82785177,7802
2020-09-12,Men's Athletic Footwear,29,248,7192,2805,39,Outlet,73185645,7802
2020-09-13,Women's Street Footwear,39,255,9945,3680,37,Outlet,79066173,7802
2020-09-14,Women's Athletic Footwear,36,204,7344,3452,47,Outlet,28142666,7802
2020-09-15,Men's Apparel,35,184,6440,2383,37,Outlet,83718307,7802
2020-09-16,Women's Apparel,43,233,10019,5410,54,Outlet,78775312,7802
2020-10-20,Men's Street Footwear,34,270,9180,3488,38,Outlet,51982987,7802
2020-10-21,Men's Athletic Footwear,31,306,9486,3794,40,Outlet,32759115,7802
2020-10-22,Women's Street Footwear,34,281,9554,3726,39,Outlet,26367833,7802
2020-10-23,Women's Athletic Footwear,36,230,8280,4140,50,Outlet,39671880,7802
2020-10-24,Men's Apparel,30,195,5850,1872,32,Outlet,36711704,7802
2020-10-25,Women's Apparel,44,289,12716,7248,57,Outlet,74327855,7802
2020-10-26,Men's Street Footwear,32,333,10656,4262,40,Outlet,52353523,7802
2020-10-27,Men's Athletic Footwear,34,333,11322,4755,42,Outlet,22526595,7802
2020-10-28,Women's Street Footwear,38,298,11324,4303,38,Outlet,26432676,7802
2020-10-29,Women's Athletic Footwear,36,210,7560,3931,52,Outlet,71469526,7802
2020-10-30,Men's Apparel,30,208,6240,2246,36,Outlet,85213490,7802
2020-10-31,Women's Apparel,41,306,12546,6900,55,Outlet,74464449,7802
2020-11-01,Men's Street Footwear,30,264,7920,3089,39,Outlet,19873551,3199
