Retailer,Region,State,City,Operating Profit,Operating Margin,Retailer ID
Sports Direct,South,Texas,Houston,2938,48,2164
Sports Direct,South,Texas,Houston,1736,32,2164
Sports Direct,South,Texas,Houston,3637,55,2164
Sports Direct,South,Texas,Houston,2604,37,2164
Sports Direct,South,Texas,Houston,3638,41,2164
Sports Direct,South,Texas,Houston,2060,37,2164
Sports Direct,South,Texas,Houston,2863,48,2164
Walmart,South,Texas,Houston,2069,34,7802
Walmart,South,Texas,Houston,4039,55,7802
Walmart,South,Texas,Houston,2948,39,7802
Walmart,South,Texas,Houston,3616,42,7802
Walmart,South,Texas,Houston,2042,37,7802
Walmart,South,Texas,Houston,3873,51,7802
Walmart,South,Texas,Houston,2205,35,7802
Walmart,South,Texas,Houston,5381,57,7802
Walmart,South,Texas,Houston,3387,41,7802
Walmart,South,Texas,Houston,4477,42,7802
Walmart,South,Texas,Houston,2851,40,7802
Walmart,South,Texas,Houston,3282,48,7802
Walmart,South,Texas,Houston,2051,32,7802
Walmart,South,Texas,Houston,7581,57,7802
Walmart,South,Texas,Houston,3422,40,7802
Walmart,South,Texas,Houston,3830,42,7802
Walmart,South,Texas,Houston,4447,41,7802
Walmart,South,Texas,Houston,3261,52,7802
Walmart,South,Texas,Houston,2578,36,7802
Walmart,South,Texas,Houston,5653,52,7802
Walmart,South,Texas,Houston,3047,37,7802
Walmart,South,Texas,Houston,3825,38,7802
Walmart,South,Texas,Houston,4447,41,7802
Walmart,South,Texas,Houston,3096,48,7802
Walmart,South,Texas,Houston,2713,34,7802
Walmart,South,Texas,Houston,5686,54,7802
Walmart,South,Texas,Houston,3659,42,7802
Walmart,South,Texas,Houston,3019,37,7802
Walmart,South,Texas,Houston,4309,38,7802
Walmart,South,Texas,Houston,3700,50,7802
Walmart,South,Texas,Houston,2670,36,7802
Walmart,South,Texas,Houston,7134,57,7802
Walmart,South,Texas,Houston,3288,39,7802
Walmart,South,Texas,Houston,2805,39,7802
Walmart,South,Texas,Houston,3680,37,7802
Walmart,South,Texas,Houston,3452,47,7802
Walmart,South,Texas,Houston,2383,37,7802
Walmart,South,Texas,Houston,5410,54,7802
Walmart,South,Texas,Houston,3488,38,7802
Walmart,South,Texas,Houston,3794,40,7802
Walmart,South,Texas,Houston,3726,39,7802
Walmart,South,Texas,Houston,4140,50,7802
Walmart,South,Texas,Houston,1872,32,7802
Walmart,South,Texas,Houston,7248,57,7802
Walmart,South,Texas,Houston,4262,40,7802
Walmart,South,Texas,Houston,4755,42,7802
Walmart,South,Texas,Houston,4303,38,7802
Walmart,South,Texas,Houston,3931,52,7802
Walmart,South,Texas,Houston,2246,36,7802
Walmart,South,Texas,Houston,6900,55,7802
West Gear,South,Texas,Houston,3089,39,3199
West Gear,South,Texas,Houston,1882,23,3199
West Gear,South,Texas,Houston,3756,42,3199
West Gear,South,Texas,Houston,2759,36,3199
West Gear,West,California,San Francisco,3550,54,3199
West Gear,West,California,San Francisco,1761,21,3199
West Gear,West,California,San Francisco,3399,42,3199
West Gear,West,California,San Francisco,2151,25,3199
West Gear,West,California,San Francisco,4051,41,3199
West Gear,West,California,San Francisco,2519,34,3199
West Gear,West,California,San Francisco,3950,57,3199
West Gear,West,California,San Francisco,1525,22,3199
West Gear,West,California,San Francisco,3819,39,3199
West Gear,West,California,San Francisco,2072,23,3199
West Gear,West,California,San Francisco,4145,42,3199
West Gear,West,California,San Francisco,3133,32,3199
West Gear,West,California,San Francisco,4682,54,3199
West Gear,West,California,San Francisco,2009,20,3199
West Gear,West,California,San Francisco,4119,38,3199
West Gear,West,California,San Francisco,2754,25,3199
West Gear,West,California,San Francisco,4557,39,3199
West Gear,West,California,San Francisco,3068,34,3199
West Gear,West,California,San Francisco,4159,56,3199
West Gear,West,California,San Francisco,2886,19,3199
West Gear,West,California,San Francisco,5227,44,3199
West Gear,West,California,San Francisco,3208,27,3199
West Gear,West,California,San Francisco,4554,44,3199
West Gear,West,California,San Francisco,4022,42,3199
West Gear,West,California,San Francisco,5083,57,3199
West Gear,West,California,San Francisco,3002,23,3199
West Gear,West,California,San Francisco,6012,43,3199
West Gear,West,California,San Francisco,3840,30,3199
West Gear,West,California,San Francisco,5311,45,3199
West Gear,West,California,San Francisco,3765,41,3199
West Gear,West,California,San Francisco,5261,61,3199
West Gear,West,California,San Francisco,4774,26,3199
West Gear,West,California,San Francisco,5266,38,3199
West Gear,West,California,San Francisco,3093,24,3199
West Gear,West,California,San Francisco,4858,40,3199
West Gear,West,California,San Francisco,4090,36,3199
West Gear,West,California,San Francisco,5914,56,3199
West Gear,West,California,San Francisco,2809,19,3199
West Gear,West,California,San Francisco,5436,40,3199
West Gear,West,California,San Francisco,2875,22,3199
West Gear,West,California,San Francisco,4933,39,3199
West Gear,West,California,San Francisco,4508,34,3199
West Gear,West,California,San Francisco,8845,57,3199
West Gear,West,California,San Francisco,3353,22,3199
West Gear,West,California,San Francisco,4018,35,3199
West Gear,West,California,San Francisco,2049,17,3199
West Gear,West,California,San Francisco,3288,34,3199
West Gear,West,California,San Francisco,2601,27,3199
West Gear,West,California,San Francisco,4644,48,3199
West Gear,West,California,San Francisco,2020,15,3199
West Gear,West,California,San Francisco,3433,33,3199
West Gear,West,California,San Francisco,1966,18,3199
West Gear,West,California,San Francisco,2911,33,3199
West Gear,West,California,San Francisco,2903,31,3199
West Gear,West,California,San Francisco,5194,47,3199
West Gear,West,California,San Francisco,1236,12,3199
West Gear,West,California,San Francisco,3590,35,3199
West Gear,West,California,San Francisco,2815,20,3199
West Gear,West,California,San Francisco,3359,34,3199
West Gear,West,California,San Francisco,2253,29,3199
West Gear,West,California,San Francisco,5465,47,3199
West Gear,West,California,San Francisco,2150,15,3199
West Gear,West,California,San Francisco,4250,33,3199
West Gear,West,California,San Francisco,3207,21,3199
West Gear,West,California,San Francisco,3717,33,3199
West Gear,West,California,San Francisco,3252,30,3199
West Gear,West,California,San Francisco,5478,52,3199
West Gear,West,California,San Francisco,2176,17,3199
Kohl's,West,California,San Francisco,2504,43,5427
Kohl's,West,California,San Francisco,2352,30,5427
Kohl's,West,California,San Francisco,3281,42,5427
Kohl's,West,California,San Francisco,2282,38,5427
Kohl's,West,California,Los Angeles,3292,59,5427
Kohl's,West,California,Los Angeles,1401,23,5427
Kohl's,West,California,Los Angeles,3091,46,5427
Kohl's,West,California,Los Angeles,2000,31,5427
Kohl's,West,California,Los Angeles,3091,42,5427
Kohl's,West,California,Los Angeles,2495,41,5427
Kohl's,West,California,Los Angeles,3192,57,5427
Kohl's,West,California,Los Angeles,1731,26,5427
Kohl's,West,California,Los Angeles,2788,44,5427
Kohl's,West,California,Los Angeles,2298,28,5427
Kohl's,West,California,Los Angeles,3355,46,5427
Kohl's,West,California,Los Angeles,2471,39,5427
Kohl's,West,California,Los Angeles,2719,59,5427
Kohl's,West,California,Los Angeles,1472,23,5427
Kohl's,West,California,Los Angeles,3536,46,5427
Kohl's,West,California,Los Angeles,2071,29,5427
Kohl's,West,California,Los Angeles,3679,47,5427
Kohl's,West,California,Los Angeles,2038,38,5427
Kohl's,West,California,Los Angeles,3454,61,5427
Kohl's,West,California,Los Angeles,2620,27,5427
Kohl's,West,California,Los Angeles,3610,47,5427
Kohl's,West,California,Los Angeles,2254,30,5427
Kohl's,West,California,Los Angeles,3483,45,5427
Kohl's,West,California,Los Angeles,2420,38,5427
Kohl's,West,California,Los Angeles,3139,59,5427
Kohl's,West,California,Los Angeles,1949,22,5427
Kohl's,West,California,Los Angeles,4704,44,5427
Kohl's,West,California,Los Angeles,2363,30,5427
Kohl's,West,California,Los Angeles,3425,42,5427
Kohl's,West,California,Los Angeles,2297,37,5427
Kohl's,West,California,Los Angeles,3861,60,5427
Kohl's,West,California,Los Angeles,2788,22,5427
Kohl's,West,California,Los Angeles,4019,47,5427
Kohl's,West,California,Los Angeles,2919,29,5427
Kohl's,West,California,Los Angeles,3643,46,5427
Kohl's,West,California,Los Angeles,2645,40,5427
Kohl's,West,California,Los Angeles,5107,60,5427
Kohl's,West,California,Los Angeles,2628,23,5427
Kohl's,West,California,Los Angeles,4957,45,5427
Kohl's,West,California,Los Angeles,3355,31,5427
Kohl's,West,California,Los Angeles,3471,44,5427
Kohl's,West,California,Los Angeles,3051,38,5427
Kohl's,West,California,Los Angeles,6132,62,5427
Kohl's,West,California,Los Angeles,2201,23,5427
Kohl's,West,California,Los Angeles,5052,46,5427
Kohl's,West,California,Los Angeles,2780,27,5427
Kohl's,West,California,Los Angeles,3591,45,5427
Kohl's,West,California,Los Angeles,3042,40,5427
Kohl's,West,California,Los Angeles,5320,62,5427
Kohl's,West,California,Los Angeles,2264,22,5427
Kohl's,West,California,Los Angeles,4332,47,5427
Kohl's,West,California,Los Angeles,3406,30,5427
Kohl's,West,California,Los Angeles,2883,42,5427
Kohl's,West,California,Los Angeles,2952,42,5427
Kohl's,West,California,Los Angeles,5989,62,5427
Kohl's,West,California,Los Angeles,2296,24,5427
Kohl's,West,California,Los Angeles,5005,46,5427
Kohl's,West,California,Los Angeles,3326,30,5427
Kohl's,West,California,Los Angeles,3590,46,5427
Kohl's,West,California,Los Angeles,3063,42,5427
Kohl's,West,California,Los Angeles,5349,57,5427
Kohl's,West,California,Los Angeles,2799,24,5427
Kohl's,West,California,Los Angeles,5651,46,5427
Kohl's,West,California,Los Angeles,3387,28,5427
Kohl's,West,California,Los Angeles,4144,46,5427
Kohl's,West,California,Los Angeles,3136,40,5427
Kohl's,West,California,Los Angeles,5839,62,5427
Kohl's,West,California,Los Angeles,2552,25,5427
Foot Locker,West,California,Los Angeles,2381,45,3004
Foot Locker,West,California,Los Angeles,1157,41,3004
Foot Locker,West,California,Los Angeles,880,39,3004
Foot Locker,West,California,Los Angeles,509,46,3004
Sports Direct,South,Texas,Dallas,793,27,2164
Sports Direct,South,Texas,Dallas,1878,48,2164
Sports Direct,South,Texas,Dallas,1398,32,2164
Sports Direct,South,Texas,Dallas,1780,36,2164
Sports Direct,South,Texas,Dallas,1351,35,2164
Sports Direct,South,Texas,Dallas,1714,45,2164
Sports Direct,South,Texas,Dallas,774,32,2164
Sports Direct,South,Texas,Dallas,2055,51,2164
Sports Direct,South,Texas,Dallas,1663,39,2164
Sports Direct,South,Texas,Dallas,2926,40,2164
Sports Direct,South,Texas,Dallas,1178,38,2164
Sports Direct,South,Texas,Dallas,1711,47,2164
Sports Direct,South,Texas,Dallas,1030,37,2164
Sports Direct,South,Texas,Dallas,2231,54,2164
Sports Direct,South,Texas,Dallas,1201,40,2164
Sports Direct,South,Texas,Dallas,1764,40,2164
Sports Direct,South,Texas,Dallas,1396,39,2164
Sports Direct,South,Texas,Dallas,1460,49,2164
Sports Direct,South,Texas,Dallas,1002,36,2164
Sports Direct,South,Texas,Dallas,2633,57,2164
Sports Direct,South,Texas,Dallas,1151,38,2164
Sports Direct,South,Texas,Dallas,2292,42,2164
Sports Direct,South,Texas,Dallas,1520,40,2164
Sports Direct,South,Texas,Dallas,2408,49,2164
Sports Direct,South,Texas,Dallas,2093,36,2164
Sports Direct,South,Texas,Dallas,4668,52,2164
Sports Direct,South,Texas,Dallas,2842,37,2164
Sports Direct,South,Texas,Dallas,4592,41,2164
Sports Direct,South,Texas,Dallas,2516,39,2164
Sports Direct,South,Texas,Dallas,2728,49,2164
Sports Direct,South,Texas,Dallas,2220,37,2164
Sports Direct,South,Texas,Dallas,6468,55,2164
Sports Direct,South,Texas,Dallas,3656,42,2164
Sports Direct,South,Texas,Dallas,3770,42,2164
Sports Direct,South,Texas,Dallas,4463,42,2164
Sports Direct,South,Texas,Dallas,3538,55,2164
Sports Direct,South,Texas,Dallas,2727,38,2164
Sports Direct,South,Texas,Dallas,7287,57,2164
Sports Direct,South,Texas,Dallas,3626,43,2164
Sports Direct,South,Texas,Dallas,5064,46,2164
Sports Direct,South,Texas,Dallas,5461,47,2164
Sports Direct,South,Texas,Dallas,3242,54,2164
Sports Direct,South,Texas,Dallas,2786,41,2164
Sports Direct,South,Texas,Dallas,6192,60,2164
Sports Direct,South,Texas,Dallas,4055,46,2164
Sports Direct,South,Texas,Dallas,3626,47,2164
Sports Direct,South,Texas,Dallas,5372,45,2164
Sports Direct,South,Texas,Dallas,3044,55,2164
Sports Direct,South,Texas,Dallas,2205,40,2164
Sports Direct,South,Texas,Dallas,4595,59,2164
Sports Direct,South,Texas,Dallas,2812,44,2164
Sports Direct,South,Texas,Dallas,2985,47,2164
Sports Direct,South,Texas,Dallas,2675,44,2164
Sports Direct,South,Texas,Dallas,2349,54,2164
Sports Direct,South,Texas,Dallas,1536,40,2164
Sports Direct,South,Texas,Dallas,4298,58,2164
Sports Direct,South,Texas,Dallas,2999,43,2164
Sports Direct,South,Texas,Dallas,2649,45,2164
Sports Direct,South,Texas,Dallas,5116,44,2164
Sports Direct,South,Texas,Dallas,4160,52,2164
Sports Direct,South,Texas,Dallas,2906,39,2164
Sports Direct,South,Texas,Dallas,7342,61,2164
Sports Direct,South,Texas,Dallas,6075,47,2164
Sports Direct,South,Texas,Dallas,4062,42,2164
Sports Direct,South,Texas,Dallas,4837,44,2164
Sports Direct,South,Texas,Dallas,4682,56,2164
Sports Direct,South,Texas,Dallas,2922,37,2164
Sports Direct,South,Texas,Dallas,8294,60,2164
Foot Locker,South,Texas,Dallas,2698,62,3004
Foot Locker,South,Texas,Dallas,902,39,3004
Foot Locker,South,Texas,Dallas,847,42,3004
Foot Locker,South,Texas,Dallas,277,43,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,706,41,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,762,34,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,3187,60,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,563,40,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,608,45,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,200,42,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,577,37,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,777,35,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,3529,58,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,647,37,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,757,45,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,113,44,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,335,34,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,719,31,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,2793,57,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,604,32,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,578,42,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,328,38,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,433,37,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,674,27,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,3432,52,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,713,33,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,745,37,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,571,40,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,736,37,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1472,37,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,4748,57,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1359,39,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,975,43,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1071,47,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,867,42,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1911,35,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,4888,57,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1737,39,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1331,43,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1026,47,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1280,40,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,2088,36,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,5295,58,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1885,42,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1411,47,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1226,46,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,969,39,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,2170,36,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,3875,52,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1238,34,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,768,40,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,695,41,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,502,34,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1176,31,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,3089,53,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,762,32,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,549,38,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,517,38,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,426,33,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,995,32,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,3571,60,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1228,42,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1365,44,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1187,46,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,955,39,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1431,36,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,4623,61,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1638,41,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1529,44,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,954,45,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1005,39,3004
Foot Locker,Northeast,Pennsylvania,Philadelphia,1408,32,3004
West Gear,Northeast,Pennsylvania,Philadelphia,1792,42,3199
West Gear,Northeast,Pennsylvania,Philadelphia,1465,31,3199
West Gear,Northeast,Pennsylvania,Philadelphia,2369,47,3199
West Gear,Northeast,Pennsylvania,Philadelphia,1255,41,3199
West Gear,West,Nevada,Las Vegas,1687,57,3199
West Gear,West,Nevada,Las Vegas,1434,24,3199
West Gear,West,Nevada,Las Vegas,2009,43,3199
West Gear,West,Nevada,Las Vegas,1573,31,3199
West Gear,West,Nevada,Las Vegas,1866,43,3199
West Gear,West,Nevada,Las Vegas,1046,41,3199
West Gear,West,Nevada,Las Vegas,1580,61,3199
West Gear,West,Nevada,Las Vegas,998,23,3199
West Gear,West,Nevada,Las Vegas,2539,45,3199
West Gear,West,Nevada,Las Vegas,1667,32,3199
West Gear,West,Nevada,Las Vegas,2587,47,3199
West Gear,West,Nevada,Las Vegas,1563,41,3199
West Gear,West,Nevada,Las Vegas,1637,62,3199
West Gear,West,Nevada,Las Vegas,1257,26,3199
West Gear,West,Nevada,Las Vegas,2945,42,3199
West Gear,West,Nevada,Las Vegas,1547,29,3199
West Gear,West,Nevada,Las Vegas,2538,45,3199
West Gear,West,Nevada,Las Vegas,1476,41,3199
West Gear,West,Nevada,Las Vegas,1778,61,3199
West Gear,West,Nevada,Las Vegas,1793,27,3199
West Gear,West,Nevada,Las Vegas,3529,48,3199
West Gear,West,Nevada,Las Vegas,1806,35,3199
West Gear,West,Nevada,Las Vegas,3040,47,3199
West Gear,West,Nevada,Las Vegas,2270,46,3199
West Gear,West,Nevada,Las Vegas,1873,66,3199
West Gear,West,Nevada,Las Vegas,2419,32,3199
West Gear,West,Nevada,Las Vegas,5758,50,3199
West Gear,West,Nevada,Las Vegas,3342,36,3199
West Gear,West,Nevada,Las Vegas,3886,48,3199
West Gear,West,Nevada,Las Vegas,3067,45,3199
West Gear,West,Nevada,Las Vegas,3208,65,3199
